"Time (ms)","Recording (a.u.)"
3.273040645E1,7.289424539E-2
3.275124058E1,7.332512736E-2
3.277207470E1,7.362744212E-2
3.279290882E1,7.378049195E-2
3.281374294E1,7.393908501E-2
3.283457707E1,7.417945564E-2
3.285541119E1,7.436163723E-2
3.287624531E1,7.443778962E-2
3.289707943E1,7.450182736E-2
3.291791356E1,7.453773916E-2
3.293874768E1,7.451636344E-2
3.295958180E1,7.441757619E-2
3.298041592E1,7.426429540E-2
3.300125005E1,7.407371700E-2
3.302208417E1,7.382256538E-2
3.304291829E1,7.356488705E-2
3.306375241E1,7.324264944E-2
3.308458654E1,7.281868905E-2
3.310542066E1,7.236940414E-2
3.312625478E1,7.186711580E-2
3.314708890E1,7.135285437E-2
3.316792303E1,7.082229108E-2
3.318875715E1,7.011045516E-2
3.320959127E1,6.928432733E-2
3.323042539E1,6.841930747E-2
3.325125952E1,6.744926423E-2
3.327209364E1,6.633702666E-2
3.329292776E1,6.512250751E-2
3.331376188E1,6.390769035E-2
3.333459601E1,6.261277199E-2
3.335543013E1,6.111552566E-2
3.337626425E1,5.943010002E-2
3.339709837E1,5.767378584E-2
3.341793250E1,5.588460341E-2
3.343876662E1,5.393067747E-2
3.345960074E1,5.182437971E-2
3.348043486E1,4.968171567E-2
3.350126899E1,4.757905751E-2
3.352210311E1,4.543364048E-2
3.354293723E1,4.314826429E-2
3.356377135E1,4.089217260E-2
3.358460548E1,3.868786991E-2
3.360543960E1,3.646110743E-2
3.362627372E1,3.421696648E-2
3.364710784E1,3.196578473E-2
3.366794197E1,2.975699119E-2
3.368877609E1,2.760120854E-2
3.370961021E1,2.555435896E-2
3.373044434E1,2.356929332E-2
3.375127846E1,2.153576165E-2
3.377211258E1,1.951777190E-2
3.379294670E1,1.761883125E-2
3.381378083E1,1.583595760E-2
3.383461495E1,1.403229497E-2
3.385544907E1,1.211308874E-2
3.387628319E1,1.025937870E-2
3.389711732E1,8.552731946E-3
3.391795144E1,6.843792275E-3
3.393878556E1,5.071379244E-3
3.395961968E1,3.300429555E-3
3.398045381E1,1.619396033E-3
3.400128793E1,-1.102127135E-4
3.402212205E1,-1.891987980E-3
3.404295617E1,-3.575065872E-3
3.406379030E1,-5.271486938E-3
3.408462442E1,-6.956463680E-3
3.410545854E1,-8.573709987E-3
3.412629266E1,-1.020168327E-2
3.414712679E1,-1.192026027E-2
3.416796091E1,-1.372082811E-2
3.418879503E1,-1.539749838E-2
3.420962915E1,-1.692301594E-2
3.423046328E1,-1.856998913E-2
3.425129740E1,-2.038347721E-2
3.427213152E1,-2.211678959E-2
3.429296564E1,-2.377660573E-2
3.431379977E1,-2.547907457E-2
3.433463389E1,-2.721680328E-2
3.435546801E1,-2.901383303E-2
3.437630213E1,-3.075141646E-2
3.439713626E1,-3.235439584E-2
3.441797038E1,-3.400421515E-2
3.443880450E1,-3.573299199E-2
3.445963862E1,-3.745630011E-2
3.448047275E1,-3.914725408E-2
3.450130687E1,-4.083711281E-2
3.452214099E1,-4.254684597E-2
3.454297511E1,-4.417630285E-2
3.456380924E1,-4.571378604E-2
3.458464336E1,-4.729182273E-2
3.460547748E1,-4.883212596E-2
3.462631160E1,-5.027976260E-2
3.464714573E1,-5.178719014E-2
3.466797985E1,-5.330694467E-2
3.468881397E1,-5.473329872E-2
3.470964809E1,-5.608263984E-2
3.473048222E1,-5.737541616E-2
3.475131634E1,-5.861898512E-2
3.477215046E1,-5.978270993E-2
3.479298458E1,-6.090179458E-2
3.481381871E1,-6.201424450E-2
3.483465283E1,-6.304714084E-2
3.485548695E1,-6.407430023E-2
3.487632107E1,-6.509082019E-2
3.489715520E1,-6.592305005E-2
3.491798932E1,-6.656369567E-2
3.493882344E1,-6.709978729E-2
3.495965756E1,-6.759051234E-2
3.498049169E1,-6.799673289E-2
3.500132581E1,-6.824231148E-2
3.502215993E1,-6.839396060E-2
3.504299405E1,-6.848676503E-2
3.506382818E1,-6.845140457E-2
3.508466230E1,-6.829277426E-2
3.510549642E1,-6.806024909E-2
3.512633054E1,-6.778195500E-2
3.514716467E1,-6.745351851E-2
3.516799879E1,-6.707802415E-2
3.518883291E1,-6.669647992E-2
3.520966703E1,-6.632494926E-2
3.523050116E1,-6.590934843E-2
3.525133528E1,-6.549672782E-2
3.527216940E1,-6.507626921E-2
3.529300352E1,-6.455404311E-2
3.531383765E1,-6.407929957E-2
3.533467177E1,-6.372352690E-2
3.535550589E1,-6.336092204E-2
3.537634001E1,-6.302230060E-2
3.539717414E1,-6.273107976E-2
3.541800826E1,-6.247683242E-2
3.543884238E1,-6.228052825E-2
3.545967650E1,-6.205643713E-2
3.548051063E1,-6.184717268E-2
3.550134475E1,-6.164856255E-2
3.552217887E1,-6.137079746E-2
3.554301299E1,-6.108114868E-2
3.556384712E1,-6.075970829E-2
3.558468124E1,-6.037437171E-2
3.560551536E1,-5.992936343E-2
3.562634948E1,-5.935336649E-2
3.564718361E1,-5.867224932E-2
3.566801773E1,-5.787879601E-2
3.568885185E1,-5.691820383E-2
3.570968597E1,-5.575850978E-2
3.573052010E1,-5.441972613E-2
3.575135422E1,-5.301161110E-2
3.577218834E1,-5.149472877E-2
3.579302246E1,-4.981933162E-2
3.581385659E1,-4.803824425E-2
3.583469071E1,-4.611174390E-2
3.585552483E1,-4.400382936E-2
3.587635895E1,-4.183211923E-2
3.589719308E1,-3.964831680E-2
3.591802720E1,-3.734165803E-2
3.593886132E1,-3.490335122E-2
3.595969544E1,-3.250909597E-2
3.598052957E1,-3.018087894E-2
3.600136369E1,-2.781548351E-2
3.602219781E1,-2.540651336E-2
3.604303193E1,-2.298034914E-2
3.606386606E1,-2.059775963E-2
3.608470018E1,-1.826161519E-2
3.610553430E1,-1.602752134E-2
3.612636842E1,-1.396423765E-2
3.614720255E1,-1.194538735E-2
3.616803667E1,-9.963231161E-3
3.618887079E1,-8.131629787E-3
3.620970491E1,-6.380839739E-3
3.623053904E1,-4.706872161E-3
3.625137316E1,-3.068603808E-3
3.627220728E1,-1.403629431E-3
3.629304140E1,2.132942464E-4
3.631387553E1,1.802869258E-3
3.633470965E1,3.377611283E-3
3.635554377E1,4.981943872E-3
3.637637789E1,6.633672863E-3
3.639721202E1,8.195414208E-3
3.641804614E1,9.739138186E-3
3.643888026E1,1.138057001E-2
3.645971438E1,1.307767630E-2
3.648054851E1,1.478276961E-2
3.650138263E1,1.642052084E-2
3.652221675E1,1.811769605E-2
3.654305087E1,1.984353736E-2
3.656388500E1,2.148637362E-2
3.658471912E1,2.326683328E-2
3.660555324E1,2.513398230E-2
3.662638736E1,2.693998814E-2
3.664722149E1,2.880190685E-2
3.666805561E1,3.074676543E-2
3.668888973E1,3.270443529E-2
3.670972385E1,3.465528041E-2
3.673055798E1,3.661679476E-2
3.675139210E1,3.860643506E-2
3.677222622E1,4.059172422E-2
3.679306034E1,4.246840253E-2
3.681389447E1,4.434513673E-2
3.683472859E1,4.633617401E-2
3.685556271E1,4.825922102E-2
3.687639683E1,5.005266517E-2
3.689723096E1,5.176143348E-2
3.691806508E1,5.342037231E-2
3.693889920E1,5.508966744E-2
3.695973332E1,5.670867860E-2
3.698056745E1,5.819833279E-2
3.700140157E1,5.960512161E-2
3.702223569E1,6.101994216E-2
3.704306981E1,6.235149503E-2
3.706390394E1,6.353247166E-2
3.708473806E1,6.465470791E-2
3.710557218E1,6.573524326E-2
3.712640630E1,6.674674153E-2
3.714724043E1,6.758596748E-2
3.716807455E1,6.822745502E-2
3.718890867E1,6.881693751E-2
3.720974279E1,6.937029213E-2
3.723057692E1,6.988039613E-2
3.725141104E1,7.041081786E-2
3.727224516E1,7.088899612E-2
3.729307928E1,7.122302055E-2
3.731391341E1,7.148228586E-2
3.733474753E1,7.175819576E-2
3.735558165E1,7.199372351E-2
3.737641577E1,7.219621539E-2
3.739724990E1,7.236156613E-2
3.741808402E1,7.241323590E-2
3.743891814E1,7.237508148E-2
3.745975226E1,7.231418788E-2
3.748058639E1,7.224474847E-2
3.750142051E1,7.210572809E-2
3.752225463E1,7.190531492E-2
3.754308875E1,7.174962014E-2
3.756392288E1,7.155124843E-2
3.758475700E1,7.122553140E-2
3.760559112E1,7.087610662E-2
3.762642524E1,7.052925229E-2
3.764725937E1,7.010743022E-2
3.766809349E1,6.956005841E-2
3.768892761E1,6.895846128E-2
3.770976173E1,6.834536046E-2
3.773059586E1,6.769776344E-2
3.775142998E1,6.693550199E-2
3.777226410E1,6.604876369E-2
3.779309822E1,6.513476372E-2
3.781393235E1,6.412816048E-2
3.783476647E1,6.296584010E-2
3.785560059E1,6.171733141E-2
3.787643471E1,6.039275229E-2
3.789726884E1,5.894820392E-2
3.791810296E1,5.736906081E-2
3.793893708E1,5.567542836E-2
3.795977120E1,5.383290350E-2
3.798060533E1,5.183357745E-2
3.800143945E1,4.987867177E-2
3.802227357E1,4.789728671E-2
3.804310769E1,4.566142708E-2
3.806394182E1,4.338964075E-2
3.808477594E1,4.120426252E-2
3.810561006E1,3.896313906E-2
3.812644418E1,3.667462617E-2
3.814727831E1,3.446731716E-2
3.816811243E1,3.227385506E-2
3.818894655E1,3.000560775E-2
3.820978067E1,2.785798535E-2
3.823061480E1,2.580152452E-2
3.825144892E1,2.362710983E-2
3.827228304E1,2.144983597E-2
3.829311716E1,1.935990714E-2
3.831395129E1,1.738366112E-2
3.833478541E1,1.545702294E-2
3.835561953E1,1.351798698E-2
3.837645365E1,1.168363541E-2
3.839728778E1,9.942767210E-3
3.841812190E1,8.196054958E-3
3.843895602E1,6.425992586E-3
3.845979014E1,4.703708924E-3
3.848062427E1,3.053264692E-3
3.850145839E1,1.364249736E-3
3.852229251E1,-3.354010114E-4
3.854312663E1,-2.024169546E-3
3.856396076E1,-3.661475610E-3
3.858479488E1,-5.225929432E-3
3.860562900E1,-6.869913545E-3
3.862646312E1,-8.601283655E-3
3.864729725E1,-1.033097133E-2
3.866813137E1,-1.196371112E-2
3.868896549E1,-1.355922502E-2
3.870979961E1,-1.523526013E-2
3.873063374E1,-1.691109687E-2
3.875146786E1,-1.857847162E-2
3.877230198E1,-2.023651823E-2
3.879313610E1,-2.184734493E-2
3.881397023E1,-2.351438068E-2
3.883480435E1,-2.525676042E-2
3.885563847E1,-2.698112838E-2
3.887647259E1,-2.866465971E-2
3.889730672E1,-3.037190065E-2
3.891814084E1,-3.209569305E-2
3.893897496E1,-3.370922059E-2
3.895980908E1,-3.532040119E-2
3.898064321E1,-3.697181493E-2
3.900147733E1,-3.855664283E-2
3.902231145E1,-4.018412158E-2
3.904314557E1,-4.178428650E-2
3.906397970E1,-4.328455031E-2
3.908481382E1,-4.481298476E-2
3.910564794E1,-4.636447132E-2
3.912648206E1,-4.787980765E-2
3.914731619E1,-4.932699353E-2
3.916815031E1,-5.077119917E-2
3.918898443E1,-5.221766979E-2
3.920981855E1,-5.355300009E-2
3.923065268E1,-5.484336615E-2
3.925148680E1,-5.616316199E-2
3.927232092E1,-5.744611472E-2
3.929315504E1,-5.865431577E-2
3.931398917E1,-5.984593928E-2
3.933482329E1,-6.102045625E-2
3.935565741E1,-6.208761781E-2
3.937649153E1,-6.310620904E-2
3.939732566E1,-6.411079317E-2
3.941815978E1,-6.504578888E-2
3.943899390E1,-6.586365402E-2
3.945982802E1,-6.653378904E-2
3.948066215E1,-6.713098288E-2
3.950149627E1,-6.765522063E-2
3.952233039E1,-6.804116070E-2
3.954316451E1,-6.831935793E-2
3.956399864E1,-6.843249500E-2
3.958483276E1,-6.843984872E-2
3.960566688E1,-6.841752678E-2
3.962650100E1,-6.823986024E-2
3.964733513E1,-6.795726717E-2
3.966816925E1,-6.766732782E-2
3.968900337E1,-6.736357510E-2
3.970983749E1,-6.701510400E-2
3.973067162E1,-6.659352779E-2
3.975150574E1,-6.612426043E-2
3.977233986E1,-6.561629474E-2
3.979317398E1,-6.515166163E-2
3.981400811E1,-6.466706097E-2
3.983484223E1,-6.409414858E-2
3.985567635E1,-6.362783164E-2
3.987651047E1,-6.316675246E-2
3.989734460E1,-6.265220791E-2
3.991817872E1,-6.220602244E-2
3.993901284E1,-6.179076433E-2
3.995984696E1,-6.151954457E-2
3.998068109E1,-6.130436435E-2
4.000151521E1,-6.096714735E-2
4.002234933E1,-6.066164374E-2
4.004318345E1,-6.042530760E-2
4.006401758E1,-6.012829393E-2
4.008485170E1,-5.974007398E-2
4.010568582E1,-5.939025432E-2
4.012651994E1,-5.906795710E-2
4.014735407E1,-5.859877542E-2
4.016818819E1,-5.799379572E-2
4.018902231E1,-5.734837800E-2
4.020985643E1,-5.660128593E-2
4.023069056E1,-5.564531684E-2
4.025152468E1,-5.456293002E-2
4.027235880E1,-5.343215168E-2
4.029319292E1,-5.214213580E-2
4.031402705E1,-5.064978451E-2
4.033486117E1,-4.901604354E-2
4.035569529E1,-4.729250818E-2
4.037652941E1,-4.547403753E-2
4.039736354E1,-4.346418381E-2
4.041819766E1,-4.127904773E-2
4.043903178E1,-3.901061043E-2
4.045986590E1,-3.672701865E-2
4.048070003E1,-3.441476822E-2
4.050153415E1,-3.193452582E-2
4.052236827E1,-2.940572985E-2
4.054320239E1,-2.703491971E-2
4.056403652E1,-2.466662601E-2
4.058487064E1,-2.222347073E-2
4.060570476E1,-1.988101564E-2
4.062653888E1,-1.768259332E-2
4.064737301E1,-1.548419334E-2
4.066820713E1,-1.330587361E-2
4.068904125E1,-1.127404254E-2
4.070987537E1,-9.335525334E-3
4.073070950E1,-7.482307963E-3
4.075154362E1,-5.734540988E-3
4.077237774E1,-4.010988399E-3
4.079321186E1,-2.312543336E-3
4.081404599E1,-6.952709518E-4
4.083488011E1,8.976232493E-4
4.085571423E1,2.558545442E-3
4.087654835E1,4.157910589E-3
4.089738248E1,5.683857482E-3
4.091821660E1,7.269341499E-3
4.093905072E1,8.859238587E-3
4.095988484E1,1.041200571E-2
4.098071897E1,1.196498796E-2
4.100155309E1,1.350021269E-2
4.102238721E1,1.504007913E-2
4.104322133E1,1.666948944E-2
4.106405546E1,1.838931628E-2
4.108488958E1,2.010931633E-2
4.110572370E1,2.182566002E-2
4.112655782E1,2.361510508E-2
4.114739195E1,2.544175088E-2
4.116822607E1,2.723235264E-2
4.118906019E1,2.900540456E-2
4.120989431E1,3.083989210E-2
4.123072844E1,3.271417692E-2
4.125156256E1,3.457916528E-2
4.127239668E1,3.658114374E-2
4.129323080E1,3.863497078E-2
4.131406493E1,4.054674879E-2
4.133489905E1,4.244271666E-2
4.135573317E1,4.440894350E-2
4.137656729E1,4.634070396E-2
4.139740142E1,4.815919697E-2
4.141823554E1,4.989989847E-2
4.143906966E1,5.164001137E-2
4.145990378E1,5.338274688E-2
4.148073791E1,5.510703847E-2
4.150157203E1,5.671381950E-2
4.152240615E1,5.813523382E-2
4.154324027E1,5.950637162E-2
4.156407440E1,6.086662784E-2
4.158490852E1,6.213398650E-2
4.160574264E1,6.329329312E-2
4.162657676E1,6.437055767E-2
4.164741089E1,6.536021084E-2
4.166824501E1,6.623916328E-2
4.168907913E1,6.699494272E-2
4.170991325E1,6.771840155E-2
4.173074738E1,6.842949986E-2
4.175158150E1,6.908154488E-2
4.177241562E1,6.964327395E-2
4.179324974E1,7.007873803E-2
4.181408387E1,7.045801729E-2
4.183491799E1,7.078810781E-2
4.185575211E1,7.102922350E-2
4.187658623E1,7.130085677E-2
4.189742036E1,7.164780796E-2
4.191825448E1,7.178466022E-2
4.193908860E1,7.175639272E-2
4.195992272E1,7.184095681E-2
4.198075685E1,7.190572470E-2
4.200159097E1,7.186985016E-2
4.202242509E1,7.182674855E-2
4.204325921E1,7.171766460E-2
4.206409334E1,7.150206715E-2
4.208492746E1,7.122521102E-2
4.210576158E1,7.096237689E-2
4.212659570E1,7.070116699E-2
4.214742983E1,7.037172467E-2
4.216826395E1,7.001474500E-2
4.218909807E1,6.958988309E-2
4.220993219E1,6.908115745E-2
4.223076632E1,6.852941215E-2
4.225160044E1,6.791460514E-2
4.227243456E1,6.726426631E-2
4.229326868E1,6.651657820E-2
4.231410281E1,6.569002569E-2
4.233493693E1,6.475142390E-2
4.235577105E1,6.365717947E-2
4.237660517E1,6.260599196E-2
4.239743930E1,6.140509993E-2
4.241827342E1,6.003282964E-2
4.243910754E1,5.866296589E-2
4.245994166E1,5.708117038E-2
4.248077579E1,5.538903922E-2
4.250160991E1,5.361621082E-2
4.252244403E1,5.169770494E-2
4.254327815E1,4.971977323E-2
4.256411228E1,4.765795171E-2
4.258494640E1,4.561037570E-2
4.260578052E1,4.348791391E-2
4.262661464E1,4.118512198E-2
4.264744877E1,3.892701119E-2
4.266828289E1,3.668802232E-2
4.268911701E1,3.437630087E-2
4.270995113E1,3.205409646E-2
4.273078526E1,2.971019596E-2
4.275161938E1,2.748778090E-2
4.277245350E1,2.536236495E-2
4.279328762E1,2.315380052E-2
4.281412175E1,2.101080120E-2
4.283495587E1,1.897311583E-2
4.285578999E1,1.695023663E-2
4.287662411E1,1.494659670E-2
4.289745824E1,1.293803751E-2
4.291829236E1,1.101784967E-2
4.293912648E1,9.157835506E-3
4.295996060E1,7.323142141E-3
4.298079473E1,5.585722160E-3
4.300162885E1,3.865063656E-3
4.302246297E1,2.188411541E-3
4.304329709E1,5.629592342E-4
4.306413122E1,-1.125597861E-3
4.308496534E1,-2.847635653E-3
4.310579946E1,-4.589596763E-3
4.312663358E1,-6.272202823E-3
4.314746771E1,-7.891872898E-3
4.316830183E1,-9.547867812E-3
4.318913595E1,-1.121866703E-2
4.320997007E1,-1.294935495E-2
4.323080420E1,-1.463760436E-2
4.325163832E1,-1.626355574E-2
4.327247244E1,-1.797084697E-2
4.329330656E1,-1.967249997E-2
4.331414069E1,-2.132478170E-2
4.333497481E1,-2.294672653E-2
4.335580893E1,-2.459881082E-2
4.337664305E1,-2.627540752E-2
4.339747718E1,-2.788544819E-2
4.341831130E1,-2.955063805E-2
4.343914542E1,-3.126494586E-2
4.345997954E1,-3.291707486E-2
4.348081367E1,-3.462601453E-2
4.350164779E1,-3.635096550E-2
4.352248191E1,-3.791444004E-2
4.354331603E1,-3.941358253E-2
4.356415016E1,-4.104572162E-2
4.358498428E1,-4.271955043E-2
4.360581840E1,-4.420870543E-2
4.362665252E1,-4.568417370E-2
4.364748665E1,-4.730068147E-2
4.366832077E1,-4.879678413E-2
4.368915489E1,-5.017605051E-2
4.370998901E1,-5.154990032E-2
4.373082314E1,-5.291194469E-2
4.375165726E1,-5.435830355E-2
4.377249138E1,-5.578873307E-2
4.379332550E1,-5.709121376E-2
4.381415963E1,-5.832661688E-2
4.383499375E1,-5.955772847E-2
4.385582787E1,-6.072372198E-2
4.387666199E1,-6.179681420E-2
4.389749612E1,-6.289945543E-2
4.391833024E1,-6.405982375E-2
4.393916436E1,-6.514325738E-2
4.395999848E1,-6.597872078E-2
4.398083261E1,-6.661102921E-2
4.400166673E1,-6.731767952E-2
4.402250085E1,-6.803192198E-2
4.404333497E1,-6.845889241E-2
4.406416910E1,-6.871829927E-2
4.408500322E1,-6.909038126E-2
4.410583734E1,-6.938184053E-2
4.412667146E1,-6.928941607E-2
4.414750559E1,-6.906729937E-2
4.416833971E1,-6.897668540E-2
4.418917383E1,-6.879856437E-2
4.421000795E1,-6.845837831E-2
4.423084208E1,-6.810519099E-2
4.425167620E1,-6.769546866E-2
4.427251032E1,-6.723385304E-2
4.429334444E1,-6.674695015E-2
4.431417857E1,-6.615307182E-2
4.433501269E1,-6.555505097E-2
4.435584681E1,-6.506977975E-2
4.437668093E1,-6.461357325E-2
4.439751506E1,-6.401958317E-2
4.441834918E1,-6.331972033E-2
4.443918330E1,-6.279294193E-2
4.446001742E1,-6.244886667E-2
4.448085155E1,-6.198946387E-2
4.450168567E1,-6.143090874E-2
4.452251979E1,-6.106832996E-2
4.454335391E1,-6.078495830E-2
4.456418804E1,-6.042451411E-2
4.458502216E1,-6.018240005E-2
4.460585628E1,-5.996477604E-2
4.462669040E1,-5.956946313E-2
4.464752453E1,-5.911980569E-2
4.466835865E1,-5.879297853E-2
4.468919277E1,-5.846101418E-2
4.471002689E1,-5.788486823E-2
4.473086102E1,-5.719878152E-2
4.475169514E1,-5.654483289E-2
4.477252926E1,-5.574725196E-2
4.479336338E1,-5.469221249E-2
4.481419751E1,-5.341802537E-2
4.483503163E1,-5.206729472E-2
4.485586575E1,-5.065266788E-2
4.487669987E1,-4.901475832E-2
4.489753400E1,-4.724396765E-2
4.491836812E1,-4.550500959E-2
4.493920224E1,-4.365068302E-2
4.496003637E1,-4.155115038E-2
4.498087049E1,-3.932395577E-2
4.500170461E1,-3.707544878E-2
4.502253873E1,-3.482943773E-2
4.504337286E1,-3.247075155E-2
4.506420698E1,-3.000636399E-2
4.508504110E1,-2.759225108E-2
4.510587522E1,-2.509435639E-2
4.512670935E1,-2.257393859E-2
4.514754347E1,-2.023951896E-2
4.516837759E1,-1.794939116E-2
4.518921171E1,-1.561510190E-2
4.521004584E1,-1.334332116E-2
4.523087996E1,-1.129681431E-2
4.525171408E1,-9.399536997E-3
4.527254820E1,-7.481909357E-3
4.529338233E1,-5.562940612E-3
4.531421645E1,-3.737096675E-3
4.533505057E1,-2.096048091E-3
4.535588469E1,-4.770345695E-4
4.537671882E1,1.232203795E-3
4.539755294E1,2.886552131E-3
4.541838706E1,4.474881105E-3
4.543922118E1,6.054486148E-3
4.546005531E1,7.655114867E-3
4.548088943E1,9.220019914E-3
4.550172355E1,1.079175435E-2
4.552255767E1,1.238833368E-2
4.554339180E1,1.388193108E-2
4.556422592E1,1.542684808E-2
4.558506004E1,1.709937304E-2
4.560589416E1,1.878759637E-2
4.562672829E1,2.045164444E-2
4.564756241E1,2.215347439E-2
4.566839653E1,2.404440194E-2
4.568923065E1,2.594269067E-2
4.571006478E1,2.772377990E-2
4.573089890E1,2.948921733E-2
4.575173302E1,3.126683086E-2
4.577256714E1,3.313894942E-2
4.579340127E1,3.503193706E-2
4.581423539E1,3.689267486E-2
4.583506951E1,3.872703388E-2
4.585590363E1,4.056445509E-2
4.587673776E1,4.250422493E-2
4.589757188E1,4.442784190E-2
4.591840600E1,4.629848897E-2
4.593924012E1,4.812821001E-2
4.596007425E1,4.992584139E-2
4.598090837E1,5.176611990E-2
4.600174249E1,5.351117626E-2
4.602257661E1,5.509658530E-2
4.604341074E1,5.668979138E-2
4.606424486E1,5.835313350E-2
4.608507898E1,5.997109413E-2
4.610591310E1,6.138599664E-2
4.612674723E1,6.262237579E-2
4.614758135E1,6.386789680E-2
4.616841547E1,6.506964564E-2
4.618924959E1,6.605779380E-2
4.621008372E1,6.692108512E-2
4.623091784E1,6.783058494E-2
4.625175196E1,6.870955229E-2
4.627258608E1,6.941843033E-2
4.629342021E1,7.002318650E-2
4.631425433E1,7.060837746E-2
4.633508845E1,7.110551000E-2
4.635592257E1,7.154373825E-2
4.637675670E1,7.193756849E-2
4.639759082E1,7.215139270E-2
4.641842494E1,7.232541591E-2
4.643925906E1,7.257278264E-2
4.646009319E1,7.277634740E-2
4.648092731E1,7.295979559E-2
4.650176143E1,7.307829708E-2
4.652259555E1,7.309297472E-2
4.654342968E1,7.306751609E-2
4.656426380E1,7.302038372E-2
4.658509792E1,7.298699021E-2
4.660593204E1,7.283186167E-2
4.662676617E1,7.255462557E-2
4.664760029E1,7.225804031E-2
4.666843441E1,7.190994918E-2
4.668926853E1,7.151728868E-2
4.671010266E1,7.109399140E-2
4.673093678E1,7.064579427E-2
4.675177090E1,7.014983147E-2
4.677260502E1,6.960582733E-2
4.679343915E1,6.896801293E-2
4.681427327E1,6.831160933E-2
4.683510739E1,6.766403466E-2
4.685594151E1,6.682479382E-2
4.687677564E1,6.597083807E-2
4.689760976E1,6.519076228E-2
4.691844388E1,6.413730234E-2
4.693927800E1,6.281392276E-2
4.696011213E1,6.141294166E-2
4.698094625E1,5.999978632E-2
4.700178037E1,5.848882720E-2
4.702261449E1,5.680198222E-2
4.704344862E1,5.506044254E-2
4.706428274E1,5.326892436E-2
4.708511686E1,5.135090649E-2
4.710595098E1,4.932441562E-2
4.712678511E1,4.717364907E-2
4.714761923E1,4.496936500E-2
4.716845335E1,4.274513945E-2
4.718928747E1,4.044660926E-2
4.721012160E1,3.809539974E-2
4.723095572E1,3.571757674E-2
4.725178984E1,3.335145488E-2
4.727262396E1,3.100228682E-2
4.729345809E1,2.867487445E-2
4.731429221E1,2.638082951E-2
4.733512633E1,2.410657331E-2
4.735596045E1,2.191104367E-2
4.737679458E1,1.983040571E-2
4.739762870E1,1.775629632E-2
4.741846282E1,1.573736034E-2
4.743929694E1,1.384175010E-2
4.746013107E1,1.188253891E-2
4.748096519E1,9.903939441E-3
4.750179931E1,8.027617820E-3
4.752263343E1,6.153460592E-3
4.754346756E1,4.336511716E-3
4.756430168E1,2.604129259E-3
4.758513580E1,8.775892202E-4
4.760596992E1,-8.218276780E-4
4.762680405E1,-2.529771533E-3
4.764763817E1,-4.227498546E-3
4.766847229E1,-5.960576702E-3
4.768930641E1,-7.739816327E-3
4.771014054E1,-9.416948073E-3
4.773097466E1,-1.102680154E-2
4.775180878E1,-1.269010082E-2
4.777264290E1,-1.435475424E-2
4.779347703E1,-1.600771397E-2
4.781431115E1,-1.767441072E-2
4.783514527E1,-1.929847896E-2
4.785597939E1,-2.093853615E-2
4.787681352E1,-2.263359353E-2
4.789764764E1,-2.427434362E-2
4.791848176E1,-2.588221803E-2
4.793931588E1,-2.755694091E-2
4.796015001E1,-2.927744761E-2
4.798098413E1,-3.093530424E-2
4.800181825E1,-3.253352642E-2
4.802265237E1,-3.417538851E-2
4.804348650E1,-3.579645231E-2
4.806432062E1,-3.734931350E-2
4.808515474E1,-3.895298392E-2
4.810598886E1,-4.064992070E-2
4.812682299E1,-4.233005643E-2
4.814765711E1,-4.389017075E-2
4.816849123E1,-4.539522901E-2
4.818932535E1,-4.691612720E-2
4.821015948E1,-4.840667173E-2
4.823099360E1,-4.987800121E-2
4.825182772E1,-5.134131014E-2
4.827266184E1,-5.272889137E-2
4.829349597E1,-5.397825316E-2
4.831433009E1,-5.519272387E-2
4.833516421E1,-5.648138374E-2
4.835599833E1,-5.775119364E-2
4.837683246E1,-5.896729976E-2
4.839766658E1,-6.020491943E-2
4.841850070E1,-6.146549806E-2
4.843933482E1,-6.260600686E-2
4.846016895E1,-6.362774968E-2
4.848100307E1,-6.468766928E-2
4.850183719E1,-6.569209695E-2
4.852267131E1,-6.647697836E-2
4.854350544E1,-6.714098901E-2
4.856433956E1,-6.782242656E-2
4.858517368E1,-6.841229647E-2
4.860600780E1,-6.878508627E-2
4.862684193E1,-6.906605512E-2
4.864767605E1,-6.927910447E-2
4.866851017E1,-6.930769980E-2
4.868934429E1,-6.923479587E-2
4.871017842E1,-6.910995394E-2
4.873101254E1,-6.884425879E-2
4.875184666E1,-6.846895069E-2
4.877268078E1,-6.805187464E-2
4.879351491E1,-6.766043603E-2
4.881434903E1,-6.723716855E-2
4.883518315E1,-6.673438847E-2
4.885601727E1,-6.622606516E-2
4.887685140E1,-6.566121429E-2
4.889768552E1,-6.499095261E-2
4.891851964E1,-6.434465945E-2
4.893935376E1,-6.381794810E-2
4.896018789E1,-6.330924481E-2
4.898102201E1,-6.277778745E-2
4.900185613E1,-6.226165593E-2
4.902269025E1,-6.178369746E-2
4.904352438E1,-6.139893830E-2
4.906435850E1,-6.098569185E-2
4.908519262E1,-6.049826369E-2
4.910602674E1,-6.011572480E-2
4.912686087E1,-5.982610583E-2
4.914769499E1,-5.949579179E-2
4.916852911E1,-5.905534327E-2
4.918936323E1,-5.860482901E-2
4.921019736E1,-5.821979791E-2
4.923103148E1,-5.776057392E-2
4.925186560E1,-5.714989454E-2
4.927269972E1,-5.641046911E-2
4.929353385E1,-5.561814457E-2
4.931436797E1,-5.480064452E-2
