# fichier tchouri.txt
##############################################################################
# Position prevue de la comète Tchouri par rapport au Soleil.
# Les donnees sont toutes prises a un jour d'intervalle.
# La premiere ligne correspond au 1er janvier 2021.
# Les distances sont exprimees en unite astronomique (au) : 1 au = 1.496e+11 m
##############################################################################
X (abscisse)	Y (ordonnee)
0.7288186828671234	1.0134547461848669
0.7122188042405393	1.0238261344819837
0.6955103116124297	1.0340413862169413
0.6786955040503421	1.0440985735696102
0.6617767384821625	1.0539958311851845
0.6447564275676132	1.0637313584574857
0.6276370374525595	1.073303421709188
0.6104210854117388	1.0827103562618614
0.5931111373861577	1.0919505683890682
0.5757098054218449	1.1010225371462108
0.5582197450168053	1.1099248160714734
0.5406436523841077	1.118656034752345
0.5229842616384994	1.1272149002532517
0.5052443419151402	1.135600198399936
0.4874266944287649	1.1438107949171201
0.46953414948189337	1.1518456364165592
0.4515695634311691	1.1597037512330868
0.43353581562072896	1.167384250107062
0.41543580529162005	1.1748863267122247
0.3972724484765074	1.1822092580285606
0.3790486748887105	1.1893524045604664
0.3607674248144356	1.1963152104012074
0.34243164601724885	1.2030972031451241
0.32404429066344514	1.2096979936497674
0.3056083122765626	1.21611727565076
0.2871266627296264	1.2223548252325325
0.2686022892825956	1.2284105001588914
0.25003813167287836	1.2342842390676139
0.23143711926601054	1.2399760605338497
0.2128021682730453	1.2454860620075898
0.19413617904132496	1.2508144186306418
0.17544203342433787	1.2559613819390751
0.15672259223596605	1.2609272784573602
0.13798069279424086	1.2657125081905853
0.11921914655897724	1.2703175430214435
0.1004407368670503	1.2747429250188471
0.08164821676889945	1.278989264665095
0.06284430696919178	1.2830572390086188
0.044031693873776055	1.2869475897494722
0.025213027745220214	1.2906611212645651
0.006390920968017031	1.2941986985797853
-0.012432053575355779	1.2975612452959602
-0.031253364017051595	1.3007497414755655
-0.050070520905275286	1.3037652214970006
-0.06888107849453513	1.3066087718829678
-0.0876826359256709	1.3092815291094577
-0.10647283829681843	1.3117846774015434
-0.1252493776265759	1.314119446521978
-0.14400999371121984	1.3162871095583626
-0.16275247487825906	1.3182889807144007
-0.18147465863829096	1.320126413110436
-0.2001744322380316	1.3218007965982446
-0.21884973311731717	1.323313555594737
-0.23749854927291042	1.3246661469389238
-0.2561189195323843	1.325860057776204
-0.27470893374152694	1.3268968034737698
-0.2932667328683693	1.3277779255705477
-0.3117905090277377	1.3285049897648835
-0.33027850542970094	1.3290795839428213
-0.34872901625552943	1.3295033162495697
-0.36714038646517744	1.3297778132064604
-0.3855110115395972	1.3299047178754326
-0.40383933716180176	1.3298856880727952
-0.42212385884044534	1.3297223946337997
-0.4403631214793851	1.3294165197292662
-0.45855571889689734	1.3289697552353075
-0.4767002932982639	1.3283838011569575
-0.49479553470496307	1.3276603641062918
-0.5128401803440288	1.3268011558354527
-0.5308330140009492	1.3258078918247715
-0.5487728653391148	1.3246822899260422
-0.5666586091892478	1.3234260690607993
-0.5844891648115659	1.3220409479733373
-0.6022634951336794	1.3205286440380513
-0.6199806059672178	1.3188908721205315
-0.6376395452055044	1.317129343491786
-0.6552394020051263	1.315245764794797
-0.6727793059538197	1.3132418370625525
-0.6902584262268573	1.3111192547866093
-0.7076759707342445	1.308879705035171
-0.7250311852608683	1.3065248666195768
-0.7423233526014881	1.30405640930806
-0.7595517916923489	1.301475993085607
-0.7767158567414835	1.2987852674586218
-0.7938149363588818	1.2959858708032017
-0.81084845268849	1.2930794297556643
-0.8278158605431539	1.290067558644041
-0.8447166465439327	1.2869518589592213
-0.8615503282651276	1.2837339188643484
-0.8783164533859049	1.280415312741204
-0.8950145988497228	1.2769976007721764
-0.9116443700325062	1.273482328556503
-0.9282053999203587	1.2698710267594513
-0.9446973482975541	1.266165210793149
-0.9611199009457563	1.2623663805277043
-0.9774727688547638	1.258476020031404
-0.9937556874455507	1.2544955973387002
-1.0099684158061666	1.2504265642447152
-1.0261107359406212	1.2462703561251374
-1.0421824520315321	1.2420283917802262
-1.0581833897165616	1.237702073301841
-1.0741133953789692	1.2332927859623508
-1.0899723354526547	1.2288018981242967
-1.105760095741713	1.2242307611697705
-1.1214765807545868	1.2195807094485045
-1.1371217130532003	1.2148530602435728
-1.152695432616772	1.2100491137538547
-1.1681976962205303	1.2051701530922518
-1.1836284768294065	1.2002174442987366
-1.198987763006429	1.1951922363674332
-1.2142755583359142	1.1900957612868395
-1.2294918808614235	1.1849292340923652
-1.2446367625381904	1.1796938529304695
-1.2597102487000806	1.1743907991335916
-1.2747123975408192	1.169021237305191
-1.2896432796093233	1.1635863154142232
-1.3045029773190986	1.1580871648983369
-1.3192915844713284	1.1525249007752285
-1.3340092057915252	1.1469006217615394
-1.3486559564796243	1.1412154103986731
-1.3632319617731614	1.135470333185046
-1.3777373565233078	1.1296664407142483
-1.3921722847837197	1.1238047678185457
-1.4065368994116867	1.1178863337173488
-1.4208313616815127	1.1119121421701457
-1.4350558409098808	1.1058831816334516
-1.4492105140928302	1.0998004254214364
-1.4632955655541644	1.093664831869808
-1.4773111866051445	1.0874773445025416
-1.4912575752149124	1.081238892201243
-1.5051349356917745	1.074950389376648
-1.5189434783747344	1.068612736142107
-1.532683419335217	1.0622268184886874
-1.546354980088753	1.05579350846159
-1.5599583873162401	1.0493136643377037
-1.5734938725945455	1.0427881308040334
-1.5869616721363988	1.0362177391366894
-1.6003620265390701	1.0296033073803477
-1.6136951805416933	1.0229456405279254
-1.6269613827911211	1.0162455307002352
-1.640160885615849	1.0095037573255403
-1.6532939448079287	1.0027210873187837
-1.6663608194126796	0.9958982752603136
-1.6793617715257594	0.9890360635740686
-1.6922970660976644	0.982135182704952
-1.7051669707452157	0.9751963512953851
-1.7179717555699086	0.9682202763608725
-1.7307116929829571	0.9612076534644644
-1.743387057536768	0.9541591668900483
-1.7559981257626298	0.9470754898143913
-1.7685451760145459	0.9399572844777742
-1.7810284883188845	0.9328052023532339
-1.7934483442296985	0.9256198843143153
-1.8058050266896417	0.9184019608012067
-1.8180988198961465	0.9111520519853032
-1.8303300091727612	0.9038707679320972
-1.8424988808455747	0.8965587087623018
-1.8546057221243721	0.8892164648112729
-1.8666508209885426	0.8818446167865983
-1.8786344660775083	0.8744437359238519
-1.8905569465854728	0.8670143841405321
-1.902418552160502	0.8595571141880558
-1.914219572807617	0.8520724698018959
-1.9259602987958648	0.8445609858497855
-1.9376410205692465	0.8370231884779652
-1.9492620286613218	0.8294595952554927
-1.9608236136133141	0.82187071531664
-1.972326065895819	0.8142570495012322
-1.9837696758336862	0.8066190904931173
-1.995154733534185	0.798957322956624
-2.006481528818326	0.7912722236710252
-2.017750351155053	0.7835642616631162
-2.0289614895984625	0.7758338983377463
-2.0401152327277225	0.7680815876064601
-2.0512118685897165	0.7603077760141742
-2.062251684644315	0.7525129028638952
-2.0732349677121107	0.7446974003395501
-2.0841620039245554	0.7368616936269098
-2.095033078676533	0.7290062010325472
-2.105848476581071	0.7211313341009778
-2.1166084814262334	0.713237497729933
-2.1273133761341922	0.70532509028371
-2.137963442722219	0.6973945037047542
-2.148558962265626	0.6894461236234185
-2.1591002148626672	0.681480329465854
-2.169587479601102	0.6734974945602226
-2.180021034526647	0.665497986241037
-2.1904011566129618	0.6574821659518599
-2.200728121733335	0.6494503893462128
-2.2110022046338886	0.6414030063868073
-2.2212236789082884	0.6333403614430899
-2.2313928169738495	0.6252627933871562
-2.2415098900490946	0.6171706356879793
-2.251575168132605	0.6090642165040397
-2.261588919983099	0.60094385877442
-2.2715514131008785	0.5928098803082098
-2.2814629137103153	0.5846625938724794
-2.291323686743562	0.576502307278652
-2.3011339958253276	0.5683293234674075
-2.31089410325875	0.5601439405920593
-2.3206042700121774	0.5519464521005579
-2.330264755707067	0.5437371468159312
-2.3398758186066795	0.5355163090154348
-2.3494377156057884	0.5272842185082008
-2.358950702221168	0.5190411507115881
-2.3684150325829267	0.5107873767261641
-2.3778309594266926	0.5025231634093165
-2.387198734086488	0.49424877344761264
-2.3965186064883692	0.48596446542784616
-2.4057908251447824	0.47767049390681104
-2.4150156371495806	0.4693671094798377
-2.424193288173652	0.46105455884813995
-2.4333240224612536	0.4527330848848829
-2.442408082826858	0.44440292670013487
-2.4514457106525978	0.43606431970464765
-2.4604371458862793	0.42771749567244666
-2.469382627039865	0.41936268280237365
-2.47828239118853	0.41100010577843926
-2.4871366739701313	0.40262998582917003
-2.495945709585145	0.3942525407858567
-2.5047097307971082	0.38586798513972165
-2.5134289689333795	0.37747653009813176
-2.522103653886368	0.3690783836397461
-2.5307340141151426	0.3606737505686759
-2.5393202766473726	0.35226283256769975
-2.5478626670816262	0.3438458282505084
-2.5563614095900538	0.335422933212975
-2.56481672692132	0.32699434008355355
-2.5732288404038473	0.3185602385727791
-2.581597969949425	0.31012081552178317
-2.5899243340569638	0.30167625495008665
-2.598208149816654	0.2932267381023767
-2.6064496329142615	0.2847724434945583
-2.614648997635701	0.2763135469589513
-2.622806456871869	0.26785022168861555
-2.6309222221236204	0.2593826382809779
-2.6389965035069975	0.2509109647806098
-2.6470295097586507	0.24243536672124516
-2.655021448241416	0.23395600716706869
-2.66297252495007	0.22547304675326538
-2.670882944517274	0.21698664372580734
-2.6787529102196412	0.2084969539805686
-2.686582623983957	0.20000413110174167
-2.694372286393557	0.19150832639951992
-2.7021220966947936	0.18300968894718062
-2.709832252803661	0.17450836561744834
-2.7175029513125346	0.1660045011182151
-2.7251343874969574	0.15749823802769009
-2.732726755322614	0.148989716828831
-2.7402802474523384	0.14047907594322287
-2.747795055253214	0.13196645176436012
-2.755271368803776	0.12345197869029823
-2.762709376901277	0.11493578915575944
-2.7701092670690137	0.1064180136636643
-2.7774712255637266	0.09789878081610544
-2.784795437383069	0.08937821734475754
-2.792082086273088	0.0808564481407992
-2.79933135473582	0.07233359628423468
-2.806543424036855	0.06380978307278945
-2.8137184742130135	0.055285128050199035
-2.8208566840800047	0.04675974903409314
-2.827958231240131	0.038233762143340566
-2.8350232920900393	0.029707281824918236
-2.8420520418284934	0.021180420880303825
-2.8490446544641	0.012653290491487156
-2.8560013028231688	0.004126000246389318
-2.8629221585575078	-0.004401341836065707
-2.8698073921522056	-0.01292862928129037
-2.8766571729335118	-0.021455757134899143
-2.8834716690766515	-0.029982621938930813
-2.890251047613648	-0.03850912170845973
-2.8969954744411712	-0.0470351559086709
-2.903705114328381	-0.055560625432308594
-2.910380130924713	-0.06408543257746331
-2.9170206867677453	-0.07260948102584439
-2.923626943290972	-0.08113267582131792
-2.930199060831608	-0.08965492334889125
-2.936737198638388	-0.09817613131402704
-2.943241514879285	-0.10669620872227613
-2.9497121666493076	-0.11521506585934539
-2.9561493099782115	-0.12373261427143939
-2.962553099838177	-0.13224876674591363
-2.96892369015153	-0.14076343729235516
-2.9752612337983875	-0.1492765411238905
-2.9815658826242757	-0.15778799463884471
-2.9878377874477513	-0.16629771540272023
-2.994077098067983	-0.1748056221304844
-3.0002839632722713	-0.18331163466910164
-3.006458530843599	-0.1918156739804542
-3.0126009475680844	-0.200317662124445
-3.0187113592424564	-0.2088175222424789
-3.0247899106814646	-0.21731517854116367
-3.0308367457252436	-0.2258105562762716
-3.0368520072466967	-0.23430358173705593
-3.042835837158769	-0.24279418223070928
-3.048788376421739	-0.2512822860671652
-3.054709765050457	-0.25976782254414854
-3.0606001421215296	-0.26825072193242117
-3.0664596457804802	-0.2767309154613181
-3.0722884132488613	-0.28520833530450407
-3.078086580831358	-0.29368291456600565
-3.0838542839227707	-0.3021545872663666
-3.0895916570150592	-0.3106232883291842
-3.095298833704272	-0.31908895356773564
-3.1009759466974547	-0.32755151967189367
-3.106623127819522	-0.33601092419523754
-3.112240508020076	-0.3444671055423631
-3.117828217380195	-0.35292000295642906
-3.1233863851191623	-0.36136955650688474
-3.1289151396011547	-0.36981570707738415
-3.1344146083419067	-0.3782583963539433
-3.1398849180153032	-0.3866975668132537
-3.14532619445993	-0.3951331617111645
-3.1507385626856084	-0.40356512507141357
-3.1561221468798517	-0.4119934016744943
-3.161477070414289	-0.420417937046695
-3.166803455851059	-0.4288386774493715
-3.1721014249491164	-0.4372555698683032
-3.1773710986705552	-0.44566856200331145
-3.1826125971868273	-0.45407760225798716
-3.187826039884943	-0.4624826397295766
-3.1930115453736425	-0.47088362419909097
-3.198169231489483	-0.479280506121499
-3.2032992153029065	-0.4876732366161058
-3.2084016131242707	-0.4960617674571253
-3.2134765405098	-0.5044460510643154
-3.2185241122675183	-0.5128260404938191
-3.2235444424631483	-0.5212016894291812
-3.2285376444259297	-0.5295729521724195
-3.2335038307544033	-0.5379397836352785
-3.23844311332219	-0.5463021393306738
-3.243355603283654	-0.554659975364152
-3.248241411079596	-0.5630132484256198
-3.2531006464428454	-0.5713619157810979
-3.2579334184038364	-0.5797059352646385
-3.2627398352961263	-0.5880452652703799
-3.2675200047618955	-0.5963798647447331
-3.2722740337573595	-0.6047096931786342
-3.277002028558177	-0.6130347105999784
-3.281704094764812	-0.6213548775661616
-3.2863803373078118	-0.6296701551566753
-3.2910308604530965	-0.6379805049659089
-3.2956557678071765	-0.6462858890960037
-3.300255162322314	-0.6545862701498036
-3.30482914630169	-0.6628816112239838
