element	sp_num	obs_wl_vac(nm)	unc_obs_wl	ritz_wl_vac(nm)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Hg	1	"119.9109"	"0.0003"	"119.91079"	"0.00007"	"a"	""	""		"0.000"	"83395.33"	"5d10.6s2"	"1S"	"0"	"5d10.6s.16p"	"3P*"	"1"		""	"L13012"	
Hg	1	"120.0867"	"0.0003"	"120.08663"	"0.00007"	"a"	""	""		"0.000"	"83273.22"	"5d10.6s2"	"1S"	"0"	"5d10.6s.15p"	"1P*"	"1"		""	"L13012"	
Hg	1	"120.1311"	"0.0003"	"120.13101"	"0.00007"	"a"	""	""		"0.000"	"83242.45"	"5d10.6s2"	"1S"	"0"	"5d10.6s.15p"	"3P*"	"1"		""	"L13012"	
Hg	1	"120.3634"	"0.0003"	"120.36312"	"0.00007"	"a"	""	""		"0.000"	"83081.93"	"5d10.6s2"	"1S"	"0"	"5d10.6s.14p"	"1P*"	"1"		""	"L13012"	
Hg	2	"120.3706"	"0.0004"	"120.37057"	"0.00010"	"50"	"9.0e+07"	"3.9e-02"		"51486.070"	"134562.854"	"5d10.6p"	"2P*"	"1/2"	"5d10.8d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	1	"120.4234"	"0.0003"	"120.42327"	"0.00007"	"a"	""	""		"0.000"	"83040.43"	"5d10.6s2"	"1S"	"0"	"5d10.6s.14p"	"3P*"	"1"		""	"L13012"	
Hg	1	"120.7384"	"0.0003"	"120.738219"	"0.000022"	"a"	""	""		"0.000"	"82823.816"	"5d10.6s2"	"1S"	"0"	"5d10.6s.13p"	"1P*"	"1"		""	"L13012"	
Hg	1	"120.8232"	"0.0003"	"120.82304"	"0.00007"	"a"	""	""		"0.000"	"82765.67"	"5d10.6s2"	"1S"	"0"	"5d10.6s.13p"	"3P*"	"1"		""	"L13012"	
Hg	1	"121.2656"	"0.0003"	"121.265150"	"0.000022"	"a"	""	""		"0.000"	"82463.923"	"5d10.6s2"	"1S"	"0"	"5d10.6s.12p"	"1P*"	"1"		""	"L13012"	
Hg	1	"121.3914"	"0.0003"	"121.39107"	"0.00007"	"a"	""	""		"0.000"	"82378.38"	"5d10.6s2"	"1S"	"0"	"5d10.6s.12p"	"3P*"	"1"		""	"L13012"	
Hg	1	"122.0376"	"0.0003"	"122.037065"	"0.000021"	"a"	""	""		"0.000"	"81942.318"	"5d10.6s2"	"1S"	"0"	"5d10.6s.11p"	"1P*"	"1"		""	"L13012"	
Hg	1	"122.2379"	"0.0003"	"122.23751"	"0.00003"	"a"	""	""		"0.000"	"81807.95"	"5d10.6s2"	"1S"	"0"	"5d10.6s.11p"	"3P*"	"1"		""	"L13012"	
Hg	1	"123.2237"	"0.0003"	"123.223297"	"0.000020"	"a"	""	""		"0.000"	"81153.485"	"5d10.6s2"	"1S"	"0"	"5d10.6s.10p"	"1P*"	"1"		""	"L13012"	
Hg	2	"123.3433"	"0.0004"	"123.34338"	"0.00010"	"60"	"4.6e+07"	"1.0e-02"		"51486.070"	"132560.550"	"5d10.6p"	"2P*"	"1/2"	"5d10.9s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	1	"123.5845"	"0.0003"	"123.58411"	"0.00003"	"a"	""	""		"0.000"	"80916.551"	"5d10.6s2"	"1S"	"0"	"5d10.6s.10p"	"3P*"	"1"		""	"L13012"	
Hg	1	"125.0567"	"0.0003"	"125.05651"	"0.00020"	"200"	""	""		"0.000"	"79963.85"	"5d10.6s2"	"1S"	"0"	"5d10.6s.9p"	"1P*"	"1"		""	"L13012"	
Hg	2	"125.7404"	"0.0004"	"125.74066"	"0.00010"	"15"	"3.5e+06"	"1.2e-03"		"60608.362"	"140137.134"	"5d10.6p"	"2P*"	"3/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<2>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	1	"125.9245"	"0.0003"	"125.92458"	"0.00003"	"11"	""	""		"0.000"	"79412.615"	"5d10.6s2"	"1S"	"0"	"5d10.6s.9p"	"3P*"	"1"		""	"L13012"	
Hg	2	"126.4541"	"0.0004"	"126.45431"	"0.00010"	"20h"	"4.3e+07"	"1.5e-02"		"60608.362"	"139688.308"	"5d10.6p"	"2P*"	"3/2"	"5d10.9d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	1	"126.882"	"0.003"	"126.8826"	"0.0003"	"300"	""	""		"0.000"	"78813.02"	"5d10.6s2"	"1S"	"0"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"1"		""	"L15165"	
Hg	2	"126.8828"	"0.0005"	""	""	"15h"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"127.6793"	"0.0005"	""	""	"10h"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"127.8444"	"0.0004"	"127.84463"	"0.00010"	"40"	"3.7e+08"	"9.1e-02"		"79705.262"	"157925.207"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"128.4912"	"0.0005"	"128.49124"	"0.00010"	"40"	"3.4e+07"	"4.2e-03"		"60608.362"	"138434.682"	"5d10.6p"	"2P*"	"3/2"	"5d10.10s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	2	"129.4665"	"0.0005"	"129.46674"	"0.00010"	"75"	"2.2e+07"	"5.5e-03"		"50555.567"	"127795.481"	"5d9.6s2"	"2D"	"3/2"	"5d10.8p"	"2P*"	"3/2"		"T7226"	"L11760"	
Hg	2	"130.0374"	"0.0005"	""	""	"15"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"130.1007"	"0.0003"	"130.101377"	"0.000017"	"a"	""	""		"0.000"	"76863.137"	"5d10.6s2"	"1S"	"0"	"5d10.6s.8p"	"1P*"	"1"		""	"L13012"	
Hg	2	"130.4429"	"0.0004"	""	""	"40"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"130.7749"	"0.0003"	"130.775477"	"0.000021"	"6"	""	""		"0.000"	"76466.936"	"5d10.6s2"	"1S"	"0"	"5d10.6s.8p"	"3P*"	"1"		""	"L13012"	
Hg	2	"130.7928"	"0.0004"	"130.79275"	"0.00010"	"1200"	"6.5e+08"	"1.1e-01"		"35514.624"	"111971.464"	"5d9.6s2"	"2D"	"5/2"	"5d10.7p"	"2P*"	"3/2"		"T7226"	"L11760"	
Hg	2	"130.8153"	"0.0004"	""	""	"150"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"130.9135"	"0.0004"	"130.91357"	"0.00010"	"130"	"1.4e+08"	"1.8e-02"		"50555.567"	"126941.844"	"5d9.6s2"	"2D"	"3/2"	"5d10.8p"	"2P*"	"1/2"		"T7226"	"L11760"	
Hg	2	"131.3964"	"0.0004"	"131.39611"	"0.00010"	"15"	"3.7e+06"	"1.4e-03"		"60608.362"	"136714.118"	"5d10.6p"	"2P*"	"3/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"132.1713"	"0.0004"	"132.17116"	"0.00010"	"2000"	"6.7e+08"	"1.8e-01"		"35514.624"	"111174.092"	"5d9.6s2"	"2D"	"5/2"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"5/2"		"T7226"	"L11760"	
Hg	2	"132.3042"	"0.0004"	"132.30377"	"0.00010"	"60p"	"6.3e+08"	"1.7e-01"		"79705.262"	"155288.900"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6p2"	"(2D<5/2>,3P<1>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"133.1737"	"0.0004"	"133.17384"	"0.00010"	"2000"	"5.4e+08"	"1.9e-01"		"35514.624"	"110604.447"	"5d9.6s2"	"2D"	"5/2"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"7/2"		"T7226"	"L11760"	
Hg	2	"134.7240"	"0.0004"	""	""	"100"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"134.7775"	"0.0004"	"134.77771"	"0.00010"	"120"	"9.1e+08"	"2.5e-01"		"84212.404"	"158408.647"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"7/2"		"T7226"	"L11760"	
Hg	2	"134.9689"	"0.0004"	"134.96897"	"0.00010"	"50"	"8.8e+07"	"3.6e-02"		"60608.362"	"134699.466"	"5d10.6p"	"2P*"	"3/2"	"5d10.8d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	2	"135.0268"	"0.0004"	"135.02706"	"0.00010"	"4000"	"2.2e+09"	"6.0e-01"		"50555.567"	"124614.794"	"5d9.6s2"	"2D"	"3/2"	"5d9.6s.6p"	"(2D<3/2>,1P<1>)*"	"3/2"		"T7226"	"L11760"	
Hg	2	"135.2186"	"0.0005"	"135.21829"	"0.00010"	"5"	"1.5e+07"	"4.1e-03"		"60608.362"	"134562.854"	"5d10.6p"	"2P*"	"3/2"	"5d10.8d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	2	"135.2496"	"0.0005"	"135.24960"	"0.00010"	"20"	"1.4e+08"	"3.8e-02"		"95187.361"	"169124.734"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,1D<2>)"	"7/2"		"T7226"	"L11760"	
Hg	2	"135.4289"	"0.0004"	"135.42894"	"0.00010"	"400"	"2.1e+08"	"1.2e-01"		"51486.070"	"125325.531"	"5d10.6p"	"2P*"	"1/2"	"5d10.7d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	2	"135.6982"	"0.0005"	"135.69789"	"0.00010"	"20w"	"1.1e+09"	"3.8e-01"		"84212.404"	"157905.52"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"9/2"		"T7226"	"L11760"	
Hg	2	"135.7276"	"0.0004"	"135.72752"	"0.00010"	"120"	"2.5e+07"	"4.6e-03"		"35514.624"	"109191.648"	"5d9.6s2"	"2D"	"5/2"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"3/2"		"T7226"	"L11760"	
Hg	2	"135.9203"	"0.0004"	"135.92034"	"0.00010"	"90"	"6.6e+08"	"2.4e-01"		"84836.143"	"158408.647"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"7/2"		"T7226"	"L11760"	
Hg	2	"135.9932"	"0.0005"	""	""	"20"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"136.1263"	"0.0004"	"136.12645"	"0.00010"	"6000"	"1.6e+09"	"4.4e-01"		"35514.624"	"108975.732"	"5d9.6s2"	"2D"	"5/2"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"5/2"		"T7226"	"L11760"	
Hg	2	"136.8194"	"0.0004"	"136.81937"	"0.00010"	"12"	"3.5e+08"	"9.8e-02"		"84836.143"	"157925.207"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"137.2573"	"0.0004"	"137.25746"	"0.00010"	"1200"	"5.7e+08"	"2.4e-01"		"50555.567"	"123411.351"	"5d9.6s2"	"2D"	"3/2"	"5d10.5f"	"2F*"	"5/2"		"T7226"	"L11760"	
Hg	2	"137.9543"	"0.0006"	""	""	"15"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"138.2203"	"0.0004"	"138.22017"	"0.00010"	"300"	"1.5e+09"	"5.7e-01"		"79705.262"	"152053.602"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6p2"	"(2D<5/2>,3P<1>)"	"7/2"		"T7226"	"L11760"	
Hg	2	"138.9812"	"0.0004"	"138.98118"	"0.00010"	"60"	"7.0e+07"	"1.0e-02"		"60608.362"	"132560.550"	"5d10.6p"	"2P*"	"3/2"	"5d10.9s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	2	"139.3791"	"0.0010"	"139.37918"	"0.00010"	"40p"	"6.0e+08"	"2.6e-01"		"86178.478"	"157925.207"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"3/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"140.0461"	"0.0004"	"140.04654"	"0.00010"	"2000"	"1.6e+09"	"7.1e-01"		"50555.567"	"121960.399"	"5d9.6s2"	"2D"	"3/2"	"5d9.6s.6p"	"(2D<3/2>,1P<1>)*"	"5/2"		"T7226"	"L11760"	
Hg	1	"140.270"	"0.003"	"140.26257"	"0.00004"	"30"	""	""		"0.000"	"71294.86"	"5d10.6s2"	"1S"	"0"	"5d10.6s.7p"	"1P*"	"1"		""	"L15165"	
Hg	2	"140.4534"	"0.0003"	"140.45304"	"0.00010"	"800"	"2.0e+09"	"3.0e-01"		"50555.567"	"121753.739"	"5d9.6s2"	"2D"	"3/2"	"5d9.6s.6p"	"(2D<3/2>,1P<1>)*"	"1/2"		"T7226"	"L11760"	
Hg	2	"140.6940"	"0.0004"	"140.69349"	"0.00010"	"50"	"1.8e+08"	"4.0e-02"		"84212.404"	"155288.900"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,3P<1>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"141.4420"	"0.0004"	"141.44185"	"0.00010"	"45000"	"1.8e+09"	"7.2e-01"		"35514.624"	"106215.059"	"5d9.6s2"	"2D"	"5/2"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"7/2"		"T7226"	"L11760"	
Hg	2	"141.7005"	"0.0004"	"141.70048"	"0.00010"	"15000"	"1.1e+09"	"2.2e-01"		"35514.624"	"106086.013"	"5d9.6s2"	"2D"	"5/2"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"		"T7226"	"L11760"	
Hg	2	"141.9393"	"0.0004"	"141.93909"	"0.00010"	"150"	"7.3e+08"	"2.2e-01"		"84836.143"	"155288.900"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d9.6p2"	"(2D<5/2>,3P<1>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"142.9992"	"0.0004"	"142.99901"	"0.00010"	"150"	"8.5e+07"	"2.6e-02"		"51486.070"	"121416.626"	"5d10.6p"	"2P*"	"1/2"	"5d10.8s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	1	"143.553"	"0.003"	"143.55069"	"0.00004"	"14"	""	""		"0.000"	"69661.803"	"5d10.6s2"	"1S"	"0"	"5d10.6s.7p"	"3P*"	"1"		""	"L15165"	
Hg	2	"144.6961"	"0.0004"	"144.69598"	"0.00010"	"80"	"1.6e+08"	"7.5e-02"		"86178.478"	"155288.900"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"3/2"	"5d9.6p2"	"(2D<5/2>,3P<1>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"145.9482"	"0.0004"	"145.94873"	"0.00010"	"20"	"1.1e+08"	"2.3e-02"		"79705.262"	"148222.473"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<2>,3/2]"	"3/2"		"T7226"	"L11760"	
Hg	2	"147.4029"	"0.0004"	"147.40306"	"0.00010"	"40"	"2.1e+08"	"6.8e-02"		"84212.404"	"152053.602"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,3P<1>)"	"7/2"		"T7226"	"L11760"	
Hg	2	"147.7776"	"0.0004"	"147.77761"	"0.00010"	"3500"	"3.8e+08"	"8.3e-02"		"35514.624"	"103183.874"	"5d9.6s2"	"2D"	"5/2"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"3/2"		"T7226"	"L11760"	
Hg	2	"148.6563"	"0.0004"	"148.65658"	"0.00010"	"5"	"8.9e+07"	"2.4e-02"		"91139.508"	"158408.647"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"9/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"7/2"		"T7226"	"L11760"	
Hg	2	"149.1545"	"0.0004"	"149.1543"	"0.0010"	"40"	"3.5e+08"	"1.8e-01"		"94092.834"	"161137.50"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"3/2"	"5d9.6s.6d"	"[(2D<3/2>,1/2)<1>,3/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"149.6997"	"0.0004"	"149.69966"	"0.00010"	"150"	"4.0e+08"	"1.8e-01"		"79705.262"	"146505.679"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"7/2"		"T7226"	"L11760"	
Hg	2	"149.7767"	"0.0003"	"149.77681"	"0.00010"	"25w"	"1.2e+09"	"4.0e-01"		"91139.508"	"157905.52"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"9/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"9/2"		"T7226"	"L11760"	
Hg	2	"150.9135"	"0.0004"	"150.91371"	"0.00010"	"35"	"7.2e+07"	"3.3e-02"		"79705.262"	"145968.295"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"7/2"		"T7226"	"L11760"	
Hg	2	"151.1622"	"0.0004"	"151.16237"	"0.00010"	"250"	"9.3e+08"	"3.2e-01"		"79705.262"	"145859.294"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"152.7501"	"0.0005"	"152.75035"	"0.00010"	"125"	"3.0e+08"	"1.0e-01"		"79705.262"	"145171.560"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"153.0298"	"0.0004"	"153.02981"	"0.00010"	"800"	"6.0e+06"	"2.1e-03"		"35514.624"	"100861.369"	"5d9.6s2"	"2D"	"5/2"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"5/2"		"T7226"	"L11760"	
Hg	2	"153.3589"	"0.0004"	"153.35902"	"0.00010"	"125"	"3.8e+08"	"8.9e-02"		"79705.262"	"144911.731"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"3/2"		"T7226"	"L11760"	
Hg	2	"153.9140"	"0.0004"	"153.91417"	"0.00010"	"800"	"1.8e+08"	"9.6e-02"		"60608.362"	"125579.636"	"5d10.6p"	"2P*"	"3/2"	"5d10.7d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	2	"153.9708"	"0.0005"	"153.97046"	"0.00010"	"3w"	"1.6e+08"	"8.5e-02"		"97095.774"	"162043.299"	"5d9.6s.6p"	"(2D<3/2>,3P<0>)*"	"3/2"	"5d9.6s.6d"	"[(2D<3/2>,1/2)<1>,5/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"154.1910"	"0.0004"	"154.19118"	"0.00010"	"350"	"1.2e+09"	"2.9e-01"		"79705.262"	"144559.816"	"5d9.6s.6p"	"(2D<5/2>,3P<0>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"3/2"		"T7226"	"L11760"	
Hg	2	"154.5184"	"0.0004"	"154.51850"	"0.00010"	"125"	"3.0e+07"	"1.1e-02"		"60608.362"	"125325.531"	"5d10.6p"	"2P*"	"3/2"	"5d10.7d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	2	"156.1149"	"0.0004"	"156.11499"	"0.00010"	"20"	"2.4e+08"	"1.2e-01"		"100861.369"	"164916.716"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"5/2"	"5d9.6s.6d"	"[(2D<3/2>,1/2)<2>,5/2]"	"7/2"		"T7226"	"L11760"	
Hg	2	"156.1479"	"0.0005"	"156.1482"	"0.0010"	"300u"	"8.2e+08"	"4.5e-01"		"97095.774"	"161137.50"	"5d9.6s.6p"	"(2D<3/2>,3P<0>)*"	"3/2"	"5d9.6s.6d"	"[(2D<3/2>,1/2)<1>,3/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"156.6602"	"0.0004"	"156.66032"	"0.00010"	"10"	"1.8e+08"	"9.9e-02"		"94092.834"	"157925.207"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"3/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"157.7621"	"0.0004"	"157.76272"	"0.00010"	"50"	"1.3e+08"	"3.2e-02"		"84836.143"	"148222.473"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<2>,3/2]"	"3/2"		"T7226"	"L11760"	
Hg	2	"158.1748"	"0.0003"	"158.17457"	"0.00010"	"250"	"7.0e+08"	"2.6e-01"		"95187.361"	"158408.647"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"7/2"		"T7226"	"L11760"	
Hg	2	"158.4674"	"0.0003"	"158.46728"	"0.00010"	"125"	"3.0e+08"	"1.5e-01"		"95304.138"	"158408.647"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"5/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"7/2"		"T7226"	"L11760"	
Hg	2	"158.9581"	"0.0005"	"158.95806"	"0.00010"	"100"	"9.0e+08"	"3.4e-01"		"106215.059"	"169124.734"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,1D<2>)"	"7/2"		"T7226"	"L11760"	
Hg	2	"159.1451"	"0.0005"	""	""	"10"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"159.3932"	"0.0004"	"159.39342"	"0.00010"	"60"	"6.2e+08"	"1.8e-01"		"95187.361"	"157925.207"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"159.6904"	"0.0004"	"159.69066"	"0.00010"	"25"	"3.2e+08"	"1.2e-01"		"95304.138"	"157925.207"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"5/2"	"5d9.6p2"	"(2D<5/2>,3P<2>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"159.9601"	"0.0003"	"159.96017"	"0.00010"	"500"	"6.3e+08"	"3.0e-01"		"84212.404"	"146727.968"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"9/2"		"T7226"	"L11760"	
Hg	2	"160.1541"	"0.0003"	"160.15411"	"0.00010"	"400"	"1.0e+09"	"2.9e-01"		"84212.404"	"146652.263"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,3P<0>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"160.5311"	"0.0003"	"160.53097"	"0.00010"	"400"	"4.0e+08"	"1.5e-01"		"84212.404"	"146505.679"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"7/2"		"T7226"	"L11760"	
Hg	2	"161.1763"	"0.0003"	"161.17595"	"0.00010"	"60"	"6.2e+08"	"2.4e-01"		"86178.478"	"148222.473"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<2>,3/2]"	"3/2"		"T7226"	"L11760"	
Hg	2	"161.4083"	"0.0002"	"161.40784"	"0.00010"	"300"	"1.3e+09"	"2.5e-01"		"86178.478"	"148133.339"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<2>,3/2]"	"1/2"		"T7226"	"L11760"	
Hg	2	"161.7703"	"0.0002"	"161.77010"	"0.00010"	"200"	"4.0e+08"	"1.6e-01"		"84836.143"	"146652.263"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d9.6p2"	"(2D<5/2>,3P<0>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"161.9279"	"0.0002"	"161.92787"	"0.00010"	"200"	"2.8e+08"	"1.1e-01"		"84212.404"	"145968.295"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"7/2"		"T7226"	"L11760"	
Hg	2	"162.1549"	"0.0003"	"162.15462"	"0.00010"	"50"	"1.8e+07"	"9.5e-03"		"84836.143"	"146505.679"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"7/2"		"T7226"	"L11760"	
Hg	2	"162.2141"	"0.0003"	"162.21418"	"0.00010"	"200"	"3.7e+08"	"1.1e-01"		"84212.404"	"145859.294"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"162.3874"	"0.0002"	"162.38735"	"0.00010"	"2000"	"2.0e+07"	"5.3e-03"		"35514.624"	"97095.774"	"5d9.6s2"	"2D"	"5/2"	"5d9.6s.6p"	"(2D<3/2>,3P<0>)*"	"3/2"		"T7226"	"L11760"	
Hg	2	"163.4094"	"0.0003"	"163.40920"	"0.00010"	"150"	"2.0e+08"	"1.2e-01"		"94092.834"	"155288.900"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"3/2"	"5d9.6p2"	"(2D<5/2>,3P<1>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"163.5801"	"0.0002"	"163.58004"	"0.00010"	"170"	"8.8e+07"	"4.7e-02"		"84836.143"	"145968.295"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"7/2"		"T7226"	"L11760"	
Hg	2	"163.8723"	"0.0002"	"163.87223"	"0.00010"	"30"	"1.6e+07"	"6.4e-03"		"84836.143"	"145859.294"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"164.0443"	"0.0002"	"164.04427"	"0.00010"	"200"	"1.2e+08"	"3.6e-02"		"84212.404"	"145171.560"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"5/2"		"T7226"	"L11760"	
