element	sp_num	obs_wl_vac(nm)	unc_obs_wl	ritz_wl_vac(nm)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Na	2	"239.4004"	"0.0003"	"239.400"	"0.003"	"130bl*"	""	""		"330636.75"	"372407.9"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<3/2>).7f"	"2[3/2]"	"2"		""	"L914"	
Na	3	"239.4318"	"0.0005"	"239.4321"	"0.0016"	"9"	"2.26e+07"	"1.95e-02"	B	"399174.71"	"440940.20"	"2s2.2p4.(1D).3s"	"2D"	"5/2"	"2s2.2p4.(1D).3p"	"2F*"	"5/2"		"c51,T7317"	"L1882"	
Na	2	"239.4341"	"0.0003"	""	""	"350"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	7	""	""	"239.5"	"0.8"	""	"1.06e+06"	"6.07e-04"	C	"1209910"	"1251670"	"2s.2p.(3P*).3d"	"2F*"	"5/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"		"T7192c3,LS"	""	
Na	3	"239.4761"	"0.0005"	"239.4757"	"0.0016"	"17"	"2.80e+08"	"3.61e-01"	A	"399182.31"	"440940.20"	"2s2.2p4.(1D).3s"	"2D"	"3/2"	"2s2.2p4.(1D).3p"	"2F*"	"5/2"		"c51,T7317"	"L1882"	
Na	2	"239.6372"	"0.0003"	"239.636"	"0.003"	"30"	""	""		"332802.21"	"374532.1"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<3/2>).8f"	"2[7/2]"	"3,4"		""	"L914"	
Na	7	""	""	"239.6"	"0.8"	""	"1.73e+07"	"1.49e-02"	B	"1348720"	"1390450?"	"2p2.(3P).3p"	"2D*"	"5/2"	"2p2.(3P).3d"	"2D"	"5/2"		"T7192c3,LS"	""	
Na	7	""	""	"239.6"	"0.8"	""	"1.67e+07"	"1.44e-02"	B	"1348720"	"1390450?"	"2p2.(3P).3p"	"2D*"	"3/2"	"2p2.(3P).3d"	"2D"	"3/2"		"T7192c3,LS"	""	
Na	7	""	""	"239.6"	"0.8"	""	"1.85e+06"	"1.06e-03"	C	"1348720"	"1390450?"	"2p2.(3P).3p"	"2D*"	"5/2"	"2p2.(3P).3d"	"2D"	"3/2"		"T7192c3,LS"	""	
Na	7	""	""	"239.6"	"0.8"	""	"1.24e+06"	"1.60e-03"	C	"1348720"	"1390450?"	"2p2.(3P).3p"	"2D*"	"3/2"	"2p2.(3P).3d"	"2D"	"5/2"		"T7192c3,LS"	""	
Na	2	"239.7289"	"0.0003"	""	""	"30"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	6	""	""	"239.8"	"1.0"	""	"5.24e+07"	"4.52e-02"	C	"1005710"	"1047410"	"2s.2p2.(4P).3p"	"3P*"	"2"	"2s.2p2.(4P).3d"	"3P"	"2"		"T5520c2,LS"	""	
Na	7	""	""	"239.9"	"0.8"	""	"2.74e+05"	"1.18e-04"	D	"1217190"	"1258880"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2S"	"1/2"		"T7192c3,LS"	""	
Na	7	""	""	"240.0"	"0.8"	""	"9.84e+06"	"1.70e-02"	B	"1432140"	"1473810?"	"2p2.(1D).3d"	"2P"	"1/2"	"2s.2p.(3P*).4d"	"2P*"	"3/2"		"T7192c3,LS"	""	
Na	2	"240.1745"	"0.0003"	"240.175"	"0.003"	"100"	""	""		"330789.05"	"372425.4"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).7f"	"2[5/2]"	"2,3"		""	"L914"	
Na	2	"240.2750"	"0.0003"	"240.276"	"0.003"	"45"	""	""		"330789.05"	"372407.9"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).7f"	"2[3/2]"	"2"		""	"L914"	
Na	2	"240.4030"	"0.0003"	""	""	"30"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"240.6670"	"0.0003"	""	""	"30"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	3	"240.7320"	"0.0005"	"240.7321"	"0.0016"	"15"	"7.37e+07"	"6.40e-02"	A	"373632.32"	"415172.28"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"2D*"	"3/2"		"c56,LS"	"L1882"	
Na	2	"240.9831"	"0.0003"	""	""	"30"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"241.1282"	"0.0003"	""	""	"30"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"241.3277"	"0.0003"	""	""	"30"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"241.7856"	"0.0003"	""	""	"30"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"242.0700"	"0.0003"	"242.071"	"0.003"	"70"	""	""		"331123.04"	"372433.3"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"4"	"2s2.2p5.(2P*<3/2>).7f"	"2[7/2]"	"3,4"		""	"L914"	
Na	2	"242.1726"	"0.0003"	"242.173"	"0.003"	"300"	""	""		"331123.04"	"372415.9"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"4"	"2s2.2p5.(2P*<3/2>).7f"	"2[9/2]"	"4,5"		""	"L914"	
Na	2	"242.2807"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"242.4460"	"0.0003"	"242.444"	"0.003"	"60"	""	""		"331186.70"	"372433.3"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"3"	"2s2.2p5.(2P*<3/2>).7f"	"2[7/2]"	"3,4"		""	"L914"	
Na	2	"242.5465"	"0.0003"	"242.547"	"0.003"	"300"	""	""		"331186.70"	"372415.9"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"3"	"2s2.2p5.(2P*<3/2>).7f"	"2[9/2]"	"4,5"		""	"L914"	
Na	7	""	""	"242.7"	"0.8"	""	"4.77e+07"	"4.21e-02"	B+	"1432610"	"1473810?"	"2p2.(1D).3d"	"2P"	"3/2"	"2s.2p.(3P*).4d"	"2P*"	"3/2"		"T7192c3,LS"	""	
Na	2	"242.8174"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"242.8705"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"243.0059"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	4	""	""	"243.10"	"0.08"	""	"6.35e+04"	"7.88e-05"	C	"531410."	"572546.0"	"2s2.2p3.(2D*).3s"	"1D*"	"2"	"2s2.2p3.(2D*).3p"	"3D"	"3"		"T7663c11"	""	
Na	1	""	""	"243.450328"	"0.000012"	""	"3.87e+03"	"6.88e-06"	C+'	"0.00000"	"[41076.141]"	"2p6.3s"	"2S"	"1/2"	"2p6.18p"	"2P*"	"3/2"		"T76n,T817"	""	
Na	1	""	""	"243.450535"	"0.000012"	""	"3.87e+03"	"3.44e-06"	C+'	"0.00000"	"[41076.106]"	"2p6.3s"	"2S"	"1/2"	"2p6.18p"	"2P*"	"1/2"		"T76n,T817"	""	
Na	2	"243.4578"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"243.5279"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	1	""	""	"243.733241"	"0.000012"	""	"4.64e+03"	"8.26e-06"	C+'	"0.00000"	"[41028.462]"	"2p6.3s"	"2S"	"1/2"	"2p6.17p"	"2P*"	"3/2"		"T76n,T817"	""	
Na	1	""	""	"243.733496"	"0.000012"	""	"4.64e+03"	"4.13e-06"	C+'	"0.00000"	"[41028.419]"	"2p6.3s"	"2S"	"1/2"	"2p6.17p"	"2P*"	"1/2"		"T76n,T817"	""	
Na	2	"243.7851"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"243.9884"	"0.0003"	"243.988"	"0.003"	"200"	""	""		"332802.21"	"373787.8"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<1/2>).7f"	"2[7/2]"	"3,4"		""	"L914"	
Na	4	""	""	"244.00"	"0.08"	""	"3.77e+03"	"3.37e-06"	D	"531410."	"572393.8"	"2s2.2p3.(2D*).3s"	"1D*"	"2"	"2s2.2p3.(2D*).3p"	"3D"	"2"		"T7663c11"	""	
Na	1	""	""	"244.074911"	"0.000012"	""	"5.6e+03"	"1.0e-05"	C+'	"0.00000"	"[40971.028]"	"2p6.3s"	"2S"	"1/2"	"2p6.16p"	"2P*"	"3/2"		"T76n,T817"	""	
Na	1	""	""	"244.075220"	"0.000012"	""	"5.6e+03"	"5.0e-06"	C+'	"0.00000"	"[40970.976]"	"2p6.3s"	"2S"	"1/2"	"2p6.16p"	"2P*"	"1/2"		"T76n,T817"	""	
Na	4	""	""	"244.08"	"0.08"	""	"8.68e+06"	"4.65e-03"	B	"531410."	"572379.5"	"2s2.2p3.(2D*).3s"	"1D*"	"2"	"2s2.2p3.(2D*).3p"	"3D"	"1"		"T7663c11"	""	
Na	2	"244.2235"	"0.0003"	"244.225"	"0.003"	"250"	""	""		"332841.93"	"373787.8"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<1/2>).7f"	"2[7/2]"	"3,4"		""	"L914"	
Na	7	""	""	"244.3"	"0.8"	""	"1.29e+05"	"1.15e-04"	D	"1217950"	"1258880"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2S"	"1/2"		"T7192c3,LS"	""	
Na	2	"244.3253"	"0.0003"	""	""	"80"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"244.4282"	"0.0003"	""	""	"45"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	1	""	""	"244.492889"	"0.000012"	""	"6.8e+03"	"1.2e-05"	C+'	"0.00000"	"[40900.985]"	"2p6.3s"	"2S"	"1/2"	"2p6.15p"	"2P*"	"3/2"		"T76n,T817"	""	
Na	1	""	""	"244.493266"	"0.000012"	""	"6.8e+03"	"6.1e-06"	C+'	"0.00000"	"[40900.922]"	"2p6.3s"	"2S"	"1/2"	"2p6.15p"	"2P*"	"1/2"		"T76n,T817"	""	
Na	2	"244.5180"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"244.6520"	"0.0003"	""	""	"40"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"244.6941"	"0.0003"	""	""	"40"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"244.7936"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"244.9457"	"0.0003"	"244.945"	"0.003"	"200"	""	""		"332962.57"	"373788.1"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<1/2>).7f"	"2[5/2]"	"2,3"		""	"L914"	
Na	1	""	""	"245.011853"	"0.000012"	""	"8.6e+03"	"1.5e-05"	C+'	"0.00000"	"[40814.352]"	"2p6.3s"	"2S"	"1/2"	"2p6.14p"	"2P*"	"3/2"		"T76n,T817"	""	
Na	1	""	""	"245.012327"	"0.000012"	""	"8.6e+03"	"7.7e-06"	C+'	"0.00000"	"[40814.273]"	"2p6.3s"	"2S"	"1/2"	"2p6.14p"	"2P*"	"1/2"		"T76n,T817"	""	
Na	2	"245.0515"	"0.0003"	""	""	"40"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	7	""	""	"245.3"	"0.9"	""	"9.39e+05"	"6.35e-04"	C	"1211240"	"1252010"	"2s.2p.(3P*).3d"	"2F*"	"7/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"		"T7192c3,LS"	""	
Na	2	"245.2923"	"0.0003"	"245.292"	"0.003"	"200"	""	""		"331665.59"	"372433.3"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<3/2>).7f"	"2[7/2]"	"3,4"		""	"L914"	
Na	2	"245.3400"	"0.0003"	"245.340"	"0.003"	"100"	""	""		"331665.59"	"372425.4"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<3/2>).7f"	"2[5/2]"	"2,3"		""	"L914"	
Na	2	"245.4461"	"0.0003"	"245.447"	"0.003"	"15"	""	""		"331665.59"	"372407.6"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<3/2>).7f"	"2[3/2]"	"1"		""	"L914"	
Na	2	"245.5371"	"0.0003"	"245.547"	"0.003"	"60"	""	""		"331707.90"	"372433.3"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<3/2>).7f"	"2[7/2]"	"3,4"		""	"L914"	
Na	1	""	""	"245.667385"	"0.000012"	""	"1.12e+04"	"2.03e-05"	C+'	"0.00000"	"[40705.444]"	"2p6.3s"	"2S"	"1/2"	"2p6.13p"	"2P*"	"3/2"		"T76n,T817"	""	
Na	1	""	""	"245.667989"	"0.000012"	""	"1.12e+04"	"1.01e-05"	C+'	"0.00000"	"[40705.344]"	"2p6.3s"	"2S"	"1/2"	"2p6.13p"	"2P*"	"1/2"		"T76n,T817"	""	
Na	2	"245.8221"	"0.0003"	""	""	"20"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	7	""	""	"245.9"	"0.9"	""	"6.74e+07"	"9.17e-02"	B+	"1251670"	"1292330"	"2s.2p.(1P*).3p"	"2D"	"3/2"	"2s.2p.(1P*).3d"	"2F*"	"5/2"		"T7192c3,LS"	""	
Na	3	"246.0050"	"0.0005"	"246.0053"	"0.0017"	"25"	"2.80e+08"	"3.81e-01"	A	"373632.32"	"414281.85"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"2D*"	"5/2"		"c56,LS"	"L1882"	
Na	2	"246.1521"	"0.0003"	"246.153"	"0.003"	"40"	""	""		"333162.94"	"373788.1"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"	"2s2.2p5.(2P*<1/2>).7f"	"2[5/2]"	"2,3"		""	"L914"	
Na	8	""	""	"246.4"	"0.9"	""	"6.26e+07"	"1.90e-02"	C+	"1452400"	"1492980"	"1s2.2p.3p"	"3S"	"1"	"1s2.2p.3d"	"3P*"	"0"		"T5633c3,LS"	""	
Na	1	""	""	"246.512386"	"0.000012"	""	"1.44e+04"	"2.62e-05"	C+'	"0.00000"	"[40565.913]"	"2p6.3s"	"2S"	"1/2"	"2p6.12p"	"2P*"	"3/2"		"T76n,T817"	""	
Na	1	""	""	"246.513176"	"0.000012"	""	"1.44e+04"	"1.31e-05"	C+'	"0.00000"	"[40565.783]"	"2p6.3s"	"2S"	"1/2"	"2p6.12p"	"2P*"	"1/2"		"T76n,T817"	""	
Na	2	"246.7114"	"0.0003"	""	""	"20"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	3	"246.9600"	"0.0005"	"246.9601"	"0.0017"	"18"	"2.13e+08"	"3.89e-01"	A	"374679.91"	"415172.28"	"2s2.2p4.(3P).3s"	"2P"	"1/2"	"2s2.2p4.(3P).3p"	"2D*"	"3/2"		"c56,LS"	"L1882"	
Na	3	"247.5480"	"0.0005"	"247.5479"	"0.0017"	"20"	"1.38e+08"	"8.46e-02"	A	"366154.41"	"406550.63"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"		"c51,T7317"	"L1882"	
Na	1	""	""	"247.628358"	"0.000012"	""	"1.94e+04"	"3.57e-05"	C+'	"0.00000"	"40383.097"	"2p6.3s"	"2S"	"1/2"	"2p6.11p"	"2P*"	"3/2"		"T76n,T817"	""	
Na	1	""	""	"247.629413"	"0.000012"	""	"1.94e+04"	"1.78e-05"	C+'	"0.00000"	"40382.925"	"2p6.3s"	"2S"	"1/2"	"2p6.11p"	"2P*"	"1/2"		"T76n,T817"	""	
Na	7	""	""	"248.0"	"0.9"	""	"7.04e+07"	"8.66e-02"	B+	"1252010"	"1292330"	"2s.2p.(1P*).3p"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2F*"	"7/2"		"T7192c3,LS"	""	
Na	7	""	""	"248.0"	"0.9"	""	"4.70e+06"	"4.33e-03"	C+	"1252010"	"1292330"	"2s.2p.(1P*).3p"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2F*"	"5/2"		"T7192c3,LS"	""	
Na	7	""	""	"248.4"	"0.9"	""	"9.32e+07"	"1.15e-01"	B+	"1348720"	"1388970?"	"2p2.(3P).3p"	"2D*"	"5/2"	"2p2.(3P).3d"	"2F"	"7/2"		"T7192c3,LS"	""	
Na	8	""	""	"248.6"	"0.9"	""	"6.10e+07"	"5.65e-02"	B	"1452400"	"1492630"	"1s2.2p.3p"	"3S"	"1"	"1s2.2p.3d"	"3P*"	"1"		"T5633c3,LS"	""	
Na	9	""	""	"248.9"	"0.9"	""	"8.40e+07"	"1.56e-01"	A+	"1375950"	"1416130"	"1s2.3s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"3/2"		"T5118c64,LS"	""	
Na	1	""	""	"249.146406"	"0.000012"	""	"1.89e+04"	"3.52e-05"	D+	"0.00000"	"40137.043"	"2p6.3s"	"2S"	"1/2"	"2p6.10p"	"2P*"	"3/2"		"T76n"	""	
Na	1	""	""	"249.147852"	"0.000012"	""	"1.89e+04"	"1.76e-05"	D+	"0.00000"	"40136.810"	"2p6.3s"	"2S"	"1/2"	"2p6.10p"	"2P*"	"1/2"		"T76n"	""	
Na	2	"249.3901"	"0.0003"	"249.3900"	"0.0010"	"1000"	"4.15e+08"	"1.29e-01"	A	"268762.96"	"308860.80"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"1S"	"0"		"c49,T6036"	"L914"	
Na	2	"249.5413"	"0.0003"	""	""	"130"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	3	"249.7775"	"0.0005"	"249.7768"	"0.0018"	"25"	"1.99e+08"	"1.86e-01"	A	"366154.41"	"406190.15"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"		"c51,T7317"	"L1882"	
Na	2	"249.859"	"0.010"	""	""	"130"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"249.8877"	"0.0003"	""	""	"70"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"250.3593"	"0.0003"	"250.3592"	"0.0010"	"300"	"1.2e+07"	"1.1e-02"	E	"293220.33"	"333162.94"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"		"T6036c80"	"L914"	
Na	2	"250.5040"	"0.0003"	""	""	"25"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"250.5546"	"0.0003"	"250.5528"	"0.0009"	"25"	""	""		"330636.75"	"370548.50?"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	"2s2.2p5.(2P*<1/2>).6f"	"2[5/2]"	"2"		""	"L914"	
Na	2	"250.7056"	"0.0003"	"250.7057"	"0.0010"	"450"	"2.7e+07"	"2.6e-02"	C+	"293220.33"	"333107.74"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"		"T7663"	"L914"	
Na	6	""	""	"250.8"	"1.0"	""	"3.59e+07"	"2.03e-02"	C	"1090760"	"1130630"	"2s2.2p.4s"	"3P*"	"2"	"2s.2p2.(2D).3d"	"3P"	"1"		"T5520c2,LS"	""	
Na	6	""	""	"250.8"	"1.0"	""	"6.45e+07"	"6.08e-02"	C+	"1090760"	"1130630"	"2s2.2p.4s"	"3P*"	"2"	"2s.2p2.(2D).3d"	"3P"	"2"		"T5520c2,LS"	""	
Na	3	"251.1020"	"0.0005"	"251.1020"	"0.0018"	"17"	"2.19e+08"	"1.03e-01"	A	"367040.66"	"406865.11"	"2s2.2p4.(3P).3s"	"4P"	"3/2"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"		"c51,T7317"	"L1882"	
Na	7	""	""	"251.2"	"0.9"	""	"1.80e+06"	"1.70e-03"	C	"1392800"	"1432610"	"2p2.(1D).3p"	"2D*"	"3/2"	"2p2.(1D).3d"	"2P"	"3/2"		"T7192c3,LS"	""	
Na	7	""	""	"251.2"	"0.9"	""	"1.62e+07"	"1.02e-02"	B	"1392800"	"1432610"	"2p2.(1D).3p"	"2D*"	"5/2"	"2p2.(1D).3d"	"2P"	"3/2"		"T7192c3,LS"	""	
Na	8	""	""	"251.3"	"0.9"	""	"6.78e+07"	"1.07e-01"	B+	"1400470"	"1440260?"	"1s2.2p.3s"	"3P*"	"1"	"1s2.2p.3p"	"3D"	"2"		"T5633c3,LS"	""	
Na	1	""	""	"251.289050"	"0.000013"	""	"3.20e+04"	"6.05e-05"	D+	"0.00000"	"[39794.810]"	"2p6.3s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"3/2"		"c30,T76n"	""	
Na	1	""	""	"251.291140"	"0.000013"	""	"3.10e+04"	"2.93e-05"	C	"0.00000"	"[39794.479]"	"2p6.3s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"1/2"		"c30,T76n"	""	
Na	4	""	""	"251.36"	"0.09"	""	"2.90e+07"	"4.58e-02"	B	"556796."	"596578.9"	"2s2.2p3.(2P*).3s"	"1P*"	"1"	"2s2.2p3.(2D*).3p"	"1D"	"2"		"T7663c11"	""	
Na	7	""	""	"251.4"	"0.9"	""	"6.00e+06"	"5.68e-03"	B	"1348720"	"1388500?"	"2p2.(3P).3p"	"2D*"	"5/2"	"2p2.(3P).3d"	"2F"	"5/2"		"T7192c3,LS"	""	
Na	7	""	""	"251.4"	"0.9"	""	"8.37e+07"	"1.19e-01"	B+	"1348720"	"1388500?"	"2p2.(3P).3p"	"2D*"	"3/2"	"2p2.(3P).3d"	"2F"	"5/2"		"T7192c3,LS"	""	
Na	2	"251.5169"	"0.0003"	"251.5153"	"0.0009"	"45"	""	""		"330789.05"	"370548.06?"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<1/2>).6f"	"2[5/2]"	"3"		""	"L914"	
Na	2	"251.6212"	"0.0003"	"251.6214"	"0.0010"	"600"	"2.25e+07"	"3.57e-02"	C+	"293220.33"	"332962.57"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"2"		"T6036"	"L914"	
Na	8	""	""	"251.6"	"0.9"	""	"4.99e+07"	"1.42e-01"	B	"1399670"	"1439410?"	"1s2.2p.3s"	"3P*"	"0"	"1s2.2p.3p"	"3D"	"1"		"T5633c3,LS"	""	
Na	8	""	""	"252.0"	"0.9"	""	"8.93e+07"	"1.19e-01"	B+	"1402200"	"1441880"	"1s2.2p.3s"	"3P*"	"2"	"1s2.2p.3p"	"3D"	"3"		"T5633c3,LS"	""	
Na	7	""	""	"252.3"	"0.9"	""	"7.64e+04"	"7.29e-05"	D	"1292330"	"1331970"	"2s.2p.(1P*).3d"	"2F*"	"5/2"	"2p2.(1D).3s"	"2D"	"5/2"		"T7192c3,LS"	""	
Na	7	""	""	"252.3"	"0.9"	""	"1.52e+06"	"1.09e-03"	C	"1292330"	"1331970"	"2s.2p.(1P*).3d"	"2F*"	"7/2"	"2p2.(1D).3s"	"2D"	"5/2"		"T7192c3,LS"	""	
Na	2	"252.6407"	"0.0003"	"252.6409"	"0.0010"	"50"	"2.78e+05"	"4.43e-04"	D	"293220.33"	"332802.21"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"2"		"T7663"	"L914"	
Na	8	""	""	"252.7"	"0.9"	""	"5.81e+07"	"9.26e-02"	B+	"1452400"	"1491980"	"1s2.2p.3p"	"3S"	"1"	"1s2.2p.3d"	"3P*"	"2"		"T5633c3,LS"	""	
Na	2	"252.8465"	"0.0003"	""	""	"40"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	3	"253.1010"	"0.0005"	"253.1007"	"0.0018"	"15"	"3.65e+07"	"3.51e-02"	B+	"367040.66"	"406550.63"	"2s2.2p4.(3P).3s"	"4P"	"3/2"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"		"c51,T7317"	"L1882"	
Na	2	"253.2299"	"0.0003"	"253.2301"	"0.0010"	"600"	"8.44e+07"	"2.70e-02"	C+	"293220.33"	"332710.11"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"		"T7663"	"L914"	
Na	9	""	""	"253.7"	"0.9"	""	"7.93e+07"	"7.65e-02"	A	"1375950"	"1415370"	"1s2.3s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"1/2"		"T5118c64,LS"	""	
Na	7	""	""	"253.8"	"0.9"	""	"2.11e+06"	"1.02e-03"	C	"1538950?"	"1578350"	"2s.2p.(1P*).4s"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2P"	"1/2"		"T7192c3,LS"	""	
Na	7	""	""	"253.8"	"0.9"	""	"5.28e+06"	"5.10e-03"	C+	"1538950?"	"1578350"	"2s.2p.(1P*).4s"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2P"	"3/2"		"T7192c3,LS"	""	
Na	7	""	""	"253.8"	"0.9"	""	"1.06e+06"	"2.04e-03"	C	"1538950?"	"1578350"	"2s.2p.(1P*).4s"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2P"	"3/2"		"T7192c3,LS"	""	
Na	7	""	""	"253.8"	"0.9"	""	"4.22e+06"	"4.08e-03"	C	"1538950?"	"1578350"	"2s.2p.(1P*).4s"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2P"	"1/2"		"T7192c3,LS"	""	
Na	7	""	""	"254.2"	"0.9"	""	"1.73e+07"	"8.38e-03"	B	"1392800"	"1432140"	"2p2.(1D).3p"	"2D*"	"3/2"	"2p2.(1D).3d"	"2P"	"1/2"		"T7192c3,LS"	""	
Na	3	"254.3555"	"0.0005"	"254.3562"	"0.0018"	"14"	"3.39e+07"	"3.28e-02"	B+	"367550.17"	"406865.11"	"2s2.2p4.(3P).3s"	"4P"	"1/2"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"		"c51,T7317"	"L1882"	
Na	1	"254.4584"	"0.0004"	"254.46044"	"0.00013"	""	"4.46e+04"	"8.65e-05"	C+	"0.00000"	"39298.84"	"2p6.3s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"3/2"		"c30,T76n"	"L15055,L6096"	
Na	1	"254.4644"	"0.0004"	"254.46361"	"0.00013"	""	"4.35e+04"	"4.22e-05"	C+	"0.00000"	"39298.35"	"2p6.3s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"1/2"		"c30,T76n"	"L15055,L6096"	
Na	2	"254.5859"	"0.0003"	""	""	"25"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"254.7043"	"0.0003"	""	""	"35"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"254.7704"	"0.0003"	""	""	"20"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
